skill_type,name,alias_name,localized_name,base_value,S_A,B_C,D_E_F,G,affinity_role,is_evo,evo_parents
evo,Grand Jeté,グラン・ジュッテ,,633.0,696.0,570.0,506.0,443.0,End,1,Relentless Approach
evo,First-hand Christmas Miracle,クリスマスの奇跡体験,,633.0,696.0,570.0,506.0,443.0,Long,1,Innate Experience
evo,Crimson Over-revving,紅蓮のオーバーレブ,,633.0,696.0,570.0,506.0,443.0,Mile,1,Step on the Gas!
evo,Black Flash,黒い閃光,,633.0,696.0,570.0,506.0,443.0,Medium,1,Flash Forward
evo,Overclocking,クロックアップ,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Black Assassin,黒の刺客,,633.0,696.0,570.0,506.0,443.0,Long,1,Cooldown
evo,Respect! Uma Mania!,敬愛ッ！ウママニア,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Superstan
evo,Scheduled Cooldown,計画的クールダウン,,633.0,696.0,570.0,506.0,443.0,Long,1,Cooldown
evo,Torment,刑苦,,633.0,696.0,570.0,506.0,443.0,Long,1,Innate Experience
evo,Hype☆Roadmap,激アツ☆ロードマップ,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Pathfinder
evo,Steadfast Determination,決意の根性娘,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,Determined Hero,決意のヒーロー,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,In Ninefold Bloom,けふ九重に満開です,,508.0,,,,,,1,Spring Spectacle
evo,Uma Mania Max,限界ウママニア,,633.0,,,,,,1,Superstan
evo,World of Marvels,玄界領域,,633.0,766.0,513.0,405.0,310.0,Long/End,1,Clean Sweep
evo,All or Nothing,乾坤一擲の大博打,,394.0,,,,,,1,Nothing Ventured
evo,Steady Stratagem,堅実なる秘策,,633.0,696.0,570.0,506.0,443.0,Late,1,Thorough Preparation
evo,Dazzling Luxon,眩耀のルクシオン,,633.0,696.0,570.0,506.0,443.0,Pace,1,Unstoppable
evo,Vanguard's Limelight,嚆矢の花道,,633.0,696.0,570.0,506.0,443.0,Pace,1,Curtain Closer
evo,FTL Particle,光速を超える粒子,,633.0,766.0,570.0,506.0,443.0,Medium/Pace,1,Gamma Ray Burst
evo,Emperor's Gaze,皇帝の眼差し,,633.0,696.0,570.0,506.0,443.0,Medium,1,Dominator
evo,Unparalleled Bravery,豪勇無双,,633.0,696.0,570.0,506.0,443.0,Mile,1,Furious Feat
evo,Efficient Recreation,効率的休息法,,633.0,696.0,570.0,506.0,443.0,Pace,1,Race Planner
evo,The Yellow Dragon Ascends,黄龍、天へと昇る,,633.0,,,,,Dirt,1,Sum of Small Efforts
evo,Centurial Overlord Descends!,降臨！世紀末覇王！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Speed Star
evo,Going My Way,ゴーイングマイウェイ,,633.0,,,,,,1,Unruffled
evo,Opera King's Corner Theatrics,コーナーに舞い降りし歌劇王,,633.0,696.0,570.0,506.0,443.0,Long,1,Swinging Maestro
evo,Coffee Break,コーヒーブレイク,,633.0,696.0,570.0,506.0,443.0,Late,1,Relax
evo,Now's the Time to Go Wild!,ここ、カマしどきっしょ！,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Check
evo,Not Gonna Miss This Chance☆,ここ、逃す手はないってね☆,,633.0,,,,,Dirt,1,Heroic Energy
evo,Mid-Meal Seasoning!,ここらで味変！,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Exquisite Timing
evo,Enthralling Glitter,心奪われる閃光,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Adored by All
evo,With A Sparkling Heart!,ココロ、キラめくままに！,,633.0,,,,,,1,It's On!
evo,Fervent Determination,心に灯す闘志,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Eagle-eyed,虎視眈々,,633.0,696.0,570.0,506.0,443.0,Late,1,Lie in Wait
evo,Immolated Comet,己身焦がすほうき星,,633.0,696.0,570.0,506.0,443.0,End,1,Sturm und Drang
evo,Archline Top Scholar,弧線のトップスカラー,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Professor of Curvature
evo,Cockpit Magician,コックピット・マジシャン,,633.0,696.0,570.0,506.0,443.0,Front,1,Quick Work
evo,Copano-style Rising Fortunes!,コパッと開運！,,633.0,,,,,Dirt,1,Victory Opportunity
evo,Adamantine,金剛不壊,,633.0,696.0,570.0,506.0,443.0,Late,1,Lie in Wait
evo,Condor Leap,コンドル跳躍術,,633.0,696.0,570.0,506.0,443.0,Mile,1,Furious Feat
evo,Overcomer of Difficulties,困難を乗り越える者,,633.0,696.0,570.0,506.0,443.0,Medium,1,Trackblazer
evo,"'ight, let's get em!",さあ、ウチとやろうや！,,633.0,,,,,,1,It's On!
evo,さァさ、お立ち会い！,,,633.0,766.0,513.0,405.0,310.0,Long/End,1,Golden Opportunity
evo,To the Ultimate Stage!,最高峰のステージに！,,633.0,,,,,Dirt,1,Trending in the Charts!
evo,The Front Row Is Non-Negotiable!,最前列は譲れない！,,461.0,,,,,Dirt,1,Lead the Charge!
evo,Fastest Top Gear,最速のトップギア,,633.0,696.0,570.0,506.0,443.0,Late,1,Top Gear
evo,Perfect Concentration,最大集中,,461.0,,,,,,1,Concentration
evo,The Bestest Princess,最っっっ高のプリンセス,,633.0,766.0,513.0,405.0,310.0,Medium/Late,1,Top Gear
evo,Unobstructable,遮るものはない,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Furious Feat
evo,Advancing Sakura Front!,桜前線進行中！,,633.0,696.0,570.0,506.0,443.0,Late,1,Keep Going!
evo,"Now Then, Let's Conclude This",さて、収めに参りましょう,,633.0,766.0,513.0,405.0,310.0,Long/End,1,Relentless Approach
evo,Surprise~Successful~☆,サプライズ大成功～☆,,633.0,696.0,570.0,506.0,443.0,Front,1,Escape Artist
evo,Salvia☆Splendens,サルビア☆スプレンデンス,,633.0,696.0,570.0,506.0,443.0,End,1,Petrifying Gaze
evo,Summit Meal,山頂でイタダキマス,,633.0,696.0,570.0,506.0,443.0,Pace,1,Ultimate Hill Climber
evo,Serving Victory Supreme,至高の勝利を召し上がれ,,633.0,,,,,,1,Supreme Downhiller
evo,Blooming in Sickness and in Health,末永く、寄り添う花,,633.0,696.0,570.0,506.0,443.0,Mile,1,Supreme Downhiller
evo,Perfect Preparation,仕込みは完璧,,633.0,696.0,570.0,506.0,443.0,Medium,1,Dominator
evo,Step with Confidence,自信持って踏み出して,,633.0,696.0,570.0,506.0,443.0,Late,1,Dauntless
evo,Silent Oath,静かな誓い,,633.0,696.0,570.0,506.0,443.0,End,1,Serenity
evo,All Systems Green,システムオールグリーン,,758.0,834.0,682.0,606.0,531.0,Medium,1,Sharp-Witted Composure
evo,Flawless Mise en Place!,下ごしらえ万全！,,461.0,507.0,415.0,369.0,323.0,Sprint,1,Perfect Prep!
evo,Seven Heavenly Fortunes,七福即生,,394.0,,,,,,1,Super Lucky Seven
evo,Ironclad,質実剛健,,633.0,766.0,513.0,405.0,310.0,Long/Late,1,Lose Yourself
evo,Ahead of the Gale,疾風より先へ,,633.0,,,,,,1,Beeline Burst
evo,Tail of Ecstasy,尻尾の有頂天,,633.0,,,,,,1,Tail Nine
evo,Beat You to It!,してやったり！,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Simulation Glasses: ON,シミュレートグラス・オン,,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Laser-Focused
evo,Wild Onee-chan,じゃじゃウマお姉ちゃん,,633.0,696.0,570.0,506.0,443.0,Front,1,Restless
evo,Conqueror of Banquets,祝宴の征服者,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Mile Maven
evo,A Lady's Domain,淑女の独擅場,,633.0,696.0,570.0,506.0,443.0,Pace,1,Proof of Strength
evo,Flower Girl's Blessing,祝福のフラワーガール,,633.0,696.0,570.0,506.0,443.0,Mile,1,Cyclone Slash
evo,Sandstorm Wielder,熟練の砂塵使い,,633.0,,,,,Dirt,1,Master of the Sands
evo,Ten Million Percent Output!!,出力1000万％！！,,633.0,696.0,570.0,506.0,443.0,Front,1,1000% Output!
evo,Pure Love,純愛,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Pure Perfection
evo,Champion's Composure,俊傑の悠,,633.0,696.0,570.0,506.0,443.0,Pace,1,Winds of Change
evo,Treading the Spring Path,春道踏破,,633.0,696.0,570.0,506.0,443.0,Pace,1,Gamma Ray Burst
evo,Snow White Whisper,純白のささやき,,633.0,696.0,570.0,506.0,443.0,Medium,1,Mystifying Murmur
evo,"As Spring Blooms, the Sakura Dance",春風吹きて、桜舞う,,508.0,,,,,,1,Spring Spectacle
evo,Seizing Victory,勝機到来,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Seize the Initiative
evo,Crescent Moon Sommelier,上弦のソムリエール,,633.0,,,,,,1,Corner Connoisseur
evo,The Empress' Pride,女帝の矜持,,394.0,433.0,355.0,315.0,276.0,Mile,1,Big-Sisterly
evo,General's Swift Strike,将の疾刃,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Check
evo,Gambler's Stratagem,勝負師の才略,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Tension and Release
evo,Information Broker,情報強者,,633.0,696.0,633.0,633.0,633.0,Mile/Medium,1,Unshakable Stance
evo,Ardent Desire for Victory,勝利に焦がれる激情,,633.0,696.0,570.0,506.0,443.0,Medium,1,Unyielding
evo,Recipe of Victory,勝利のレシピ,,633.0,696.0,570.0,506.0,443.0,Medium,1,Dominator
evo,Victory Roar,勝利への咆哮,,633.0,696.0,570.0,506.0,443.0,Medium,1,Unyielding
evo,The Empress' Ploy,女帝の権謀,,394.0,433.0,355.0,315.0,276.0,Pace,1,Dazzling Disorientation
evo,Sylphid Magia,シルフィード・マギア,,633.0,696.0,570.0,506.0,443.0,End,1,Unrivaled Wits
evo,Sylph Spirit,シルフ・スピリット,,633.0,766.0,513.0,405.0,310.0,Mile/Pace,1,Winds of Change
evo,Vow of White Cloth,白妙の約定,,633.0,696.0,570.0,506.0,443.0,Medium,1,Unwavering Ambition
evo,No Holds Barred!,真剣勝負デス！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Perfect Composure,神色自若,,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Butterfly Transformation Jutsu,神仙蝶変の術,,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Monster
evo,Mysterious Gold Ship Warp!,神秘体験！ゴルシワープ,,633.0,696.0,570.0,506.0,443.0,Long,1,Innate Experience
evo,Dust Devil Manifest,塵旋風となりて,,633.0,696.0,570.0,506.0,443.0,Pace,1,Send It Flying!
evo,Fierce as Fire,侵掠如火,,633.0,696.0,570.0,506.0,443.0,Medium,1,Burning Soul
evo,"Moonlit Water, Mirror Flower",水月鏡花,,394.0,,,,,,1,Lane Legerdemain
evo,Comet-Colored Flutter,彗星色の羽搏き,,394.0,433.0,355.0,315.0,276.0,Sprint,1,Thunderflash
evo,Flasks Up,スキットルブレイク,,633.0,,,,,,1,Breath of Fresh Air
evo,Marvelous World Plan☆,進め！世界マーベラス計画☆,,461.0,,,,,,1,No Stopping Me!
evo,Aiming for Stardom!,スターダムを目指して！,,633.0,,,,,,1,In the Right Place!
evo,Stay Tuned,ステイチューン！,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Streaming ♡ Rush,ストリーミング♡ラッシュ,,668.0,809.0,541.0,427.0,328.0,Medium/Late,1,Straight Heart
evo,Sincere-Hearted Radiance,誠心たる光燿,,633.0,696.0,570.0,506.0,443.0,End,1,Reign
evo,The Right Path,正道,,633.0,696.0,570.0,506.0,443.0,Long,1,Headliner
evo,Heavenly Road of the Holy Night,聖夜の天路,,633.0,696.0,570.0,506.0,443.0,Late,1,Thousand-Mile Journey
evo,There's No Way I'll Lose!,ぜーったい負けられない！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Let Me Win Pleeease ♥,ぜーったい譲って♡,,633.0,766.0,513.0,405.0,310.0,Medium/Pace,1,Neck and Neck
evo,World-wide Supreme Brilliance,世界を貫く至高の輝き,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Lightning Flash
evo,World-Captivating Brilliance,世界を魅せる輝き,,633.0,,,,,,1,In Body and Mind
evo,Snowflake Pursuit,雪華の追い上げ,,633.0,696.0,570.0,506.0,443.0,Long,1,Overwhelming Pressure
evo,Absolute Center!,絶対的センター！,,633.0,,,,,Dirt,1,Aim for the Center!
evo,Moment's Readiness,刹那への覚悟,,633.0,696.0,570.0,506.0,443.0,Medium,1,Come What May
evo,Imminent Twilight,迫りくる宵闇,,633.0,696.0,570.0,506.0,443.0,End,1,Encroaching Shadow
evo,Zero Latency,ゼロレイテンシ,,633.0,,,,,,1,Soaring Stride
evo,Prescience,先見の明,,633.0,696.0,570.0,506.0,443.0,Mile,1,Keen Eye
evo,Flash Dash!,閃光一走！,,633.0,766.0,513.0,405.0,310.0,Sprint/Front,1,Lightning Flash
evo,Flash Torrent,閃光の奔流,,633.0,696.0,570.0,506.0,443.0,Late,1,Keep Going!
evo,Flash Magier,閃光のマギア,,394.0,,,,,,1,Lane Legerdemain
evo,Slash of a Thousand Trials,千辛万苦切り裂く刃,,633.0,696.0,570.0,506.0,443.0,Pace,1,Bravery Slash
evo,"Full Speed Ahead, Nanoda!",全速前進なのだ！,,633.0,,,,,Dirt,1,Full Speed Ahead!
evo,Ode to Our Predecessors,先達に献ぐ祈りの頌,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Lead-Preserving Algorithm,先頭維持アルゴリズム,,633.0,696.0,570.0,506.0,443.0,Front,1,Top Runner
evo,Ten Million Horsepower!!!,千万バリキ！！！,,394.0,433.0,355.0,315.0,276.0,Late,1,"15,000,000 CC"
evo,Full Power Santa Claus,全力サンタクロース,,633.0,,,,,,1,In Body and Mind
evo,Full-Power Pitch,全力投球,,633.0,,,,,,1,In Body and Mind
evo,All-Out Excitement!!,全・力・ワク・ワク！！,,633.0,696.0,570.0,506.0,443.0,Medium,1,Elated
evo,滄海を超えしフーガ,,,633.0,696.0,570.0,506.0,443.0,Front,1,Escape Artist
evo,創生の一頁,,,633.0,696.0,570.0,506.0,443.0,Pace,1,To the Stage of Dreams
evo,Exactly As Planned,想定通り、余裕十分,,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Sky-Striding Ráfaga,蒼天を駆けるラーファガ,,394.0,433.0,355.0,315.0,276.0,Medium,1,Further Than Anyone
evo,Three-Star Cornering,即席三ツ星コーナリング,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Lightning Slash
evo,End of Sky,空の果てまで,,633.0,,,,,,1,Beeline Burst
evo,Turf Protagonist,ターフの主人公,,508.0,,,,,Turf,1,Firm Course Menace
evo,Keep Up with Turbo!,ターボについてこーい！,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Easygoing Grand Voyage,大航海、飄々と,,633.0,766.0,570.0,506.0,443.0,Medium/Front,1,1000% Output!
evo,Nature's Rhythm,大自然の鼓動,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Ground-Shaking Geyser,大地轟く大噴湯,,633.0,,,,,Dirt,1,Earthshaker
evo,The Dazzling Umadol's Here★,大注目のウマドル参上★,,394.0,,,,,,1,Center Stage
evo,Earth-Shaking Dash,大地を揺るがす疾走,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,In Body and Mind
evo,Big Comeback,大どんでんがえし,,633.0,696.0,570.0,506.0,443.0,Medium,1,From the Brink
evo,One-On-One Obsession,タイマンにかける執念,,633.0,696.0,570.0,506.0,443.0,Medium,1,Unyielding
evo,Large-Petaled Resolution,大輪の決意,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,高嶺の艷笑,,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Ascendance
evo,Falcon Eyes,鷹ノ目,,394.0,433.0,355.0,315.0,276.0,Medium,1,Clairvoyance
evo,Stirring Flame,昂る焔,,633.0,,,,,,1,It's On!
evo,It's Getting Exciting!!,高まってきたぜぇ！！,,633.0,696.0,570.0,506.0,443.0,Long,1,Elated
evo,Cultivation Sprint!,耕せ！開墾スプリント,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Turbo Sprint
evo,Now I'm Hyped!!,たぎってきたぁ～～っ！！,,633.0,,,,,Dirt,1,It's On!
evo,Phantom Technician,巧みなるファントム,,394.0,476.0,320.0,252.0,193.0,Medium/Pace,1,Technician
evo,The Fierce Beast Howls at the Sun,猛き獣は太陽に吼える,,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Monster
evo,Taking Center Stage!,立ち位置ゼロ番！,,461.0,,,,,,1,Concentration
evo,Operation Escape,脱出大作戦,,633.0,696.0,570.0,506.0,443.0,Front,1,Escape Artist
evo,奪目の宙返り,,,634.0,697.0,571.0,507.0,444.0,Medium/Long,1,Seamless
evo,Traveler's Knowledge,旅の心得,,633.0,766.0,513.0,405.0,310.0,Long/Late,1,Curiosity
evo,Soul Guide,魂の導き手,,633.0,,,,,,1,Swinging Maestro
evo,Tireless Effort,たゆまぬ努力,,394.0,433.0,355.0,315.0,276.0,Late,1,Hard Worker
evo,Untold Vow,誰にも告げぬ誓い,,758.0,834.0,682.0,606.0,531.0,Medium,1,Unshackled Passion
evo,ダンス・デ・レペ,,,633.0,696.0,570.0,506.0,443.0,Medium,1,Refraction Arc
evo,Strike of an Oath,誓いの一振り,,633.0,766.0,513.0,405.0,310.0,Medium/End,1,Unrivaled Wits
evo,Beyond the Horizon,地平の彼方まで,,633.0,696.0,570.0,506.0,443.0,Medium,1,Miraculous Step
evo,Charm Magic,チャームマジック,,633.0,696.0,570.0,506.0,443.0,End,1,Petrifying Gaze
evo,Let's Get Cracking!,ちゃちゃっと始めんで！,,633.0,696.0,570.0,506.0,443.0,Late,1,Fast & Furious
evo,Faithful Veillantif,忠心のヴェイヤンティフ,,633.0,696.0,570.0,506.0,443.0,End,1,Undivided Focus
evo,Super Express Submission!,超特急入稿！,,633.0,,,,,,1,It's On!
evo,Guidance of the Sea Breeze,潮風の導き,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Ascendance
evo,Collecting Little Joys,ちょっといいこと、集めて,,633.0,696.0,570.0,506.0,443.0,Late,1,Thousand-Mile Journey
evo,Red-hot Rush! Bakushin Road!,猪突猛進！バクシンロード！,,633.0,696.0,570.0,506.0,443.0,Sprint,1,In High Spirits
evo,Reminiscent Träumerei,追想のトロイメライ,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Plunge into the Northern Sea,突き進め北の海,,633.0,696.0,570.0,506.0,443.0,Pace,1,Stamp on the Ground
evo,Undying Flame,尽きぬ炎,,633.0,696.0,570.0,506.0,443.0,Mile/Long,1,Fruits of Labor
evo,The Art of Photobombing,辻映りの妙技,,633.0,766.0,513.0,405.0,310.0,Sprint/Front,1,Quick Work
evo,Connecting Elation,繋がる高揚感,,633.0,696.0,570.0,506.0,443.0,Medium,1,Elated
evo,Pursuing Greater Brilliance,常に最たる輝きを,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Lightning Speed
evo,Tiara Dive!,ティアラ・ダイブ！,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,Teio Step,帝王ステップ,,461.0,507.0,415.0,369.0,323.0,Medium,1,Lightning Step
evo,Delightful Memory,ディライトフルメモリー,,633.0,766.0,513.0,405.0,310.0,Medium/Pace,1,Speed Star
evo,できる範囲で頑張ろ～！,,,633.0,696.0,570.0,506.0,443.0,Late,1,Relax
evo,Desert Jewel's Allure,デザートジュエルに魅せられ,,633.0,696.0,570.0,506.0,443.0,Medium,1,Brilliant Mind
evo,Hot-blooded Gambler,鉄火のギャンブラー,,633.0,,,,,,1,Gambler
evo,Red-Hot Spark,鉄火花,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Keep Going!
evo,Bred in the Bone,徹骨徹髄,,633.0,766.0,513.0,405.0,310.0,Sprint/Pace,1,Battle-Hardened
evo,Thorough Planning,徹底管理プラン,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Race Planner
evo,Beckoning Sugar Lantern,手招きシュガーランタン,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Don't Blink!
evo,Pump It Up,テンアゲスタイル,,633.0,696.0,570.0,506.0,443.0,Long,1,Vanguard Spirit
evo,Decisive Battle,天下分け目,,633.0,696.0,570.0,506.0,443.0,Late,1,Dauntless
evo,Sky Drop,天空落とし,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,Electrifying Sweep,電撃の撫で切り,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Blinding Flash
evo,Genius Technique,天才的技巧,,394.0,433.0,355.0,315.0,276.0,Pace,1,Technician
evo,Unparalleled Bomber Runner,天上天下唯我爆走,,633.0,696.0,570.0,506.0,443.0,Medium,1,Surging Beat
evo,Advent of the Legends,伝説降臨,,758.0,,,,,,1,Unpredecented Prodigy
evo,Let Your Name Shake Heaven and Earth,天地を揺らせ君の名で,,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Monster
evo,Angelic Garment,天女の羽衣,,394.0,476.0,320.0,252.0,193.0,Mile/Front,1,Big-Sisterly
evo,Gifted Grace,天賦の身ごなし,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Heavenly Little Sister,天来のリトルシスター,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Supreme Downhiller
evo,Demon of Tokyo,闘叫の鬼,,633.0,696.0,570.0,506.0,443.0,Medium,1,Surging Beat
evo,Refueled Fighting Spirit,闘魂注入,,394.0,,,,,,1,Big-Sisterly
evo,Fiery Cake-Cutting!,闘魂入刀！,,633.0,766.0,513.0,405.0,310.0,Medium/End,1,Unrivaled Wits
evo,Revived For Moe!,尊みを求めてふっかーーつ！,,633.0,,,,,Dirt,1,Redoubled Efforts
evo,Dono di Flora!,ドーノ・ディ・フローラ！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Blooming
evo,Gluttonous Regimen,ドカ食い養生,,633.0,696.0,570.0,506.0,443.0,Pace,1,Gourmand
evo,Dazzling☆Wild Girl,ドキッ☆じゃじゃウマ娘！,,633.0,696.0,570.0,506.0,443.0,Front,1,Restless
evo,Gale Rush!,突風一駆！,,633.0,766.0,513.0,405.0,310.0,Sprint/Front,1,Gale Flash
evo,Top Princess!,トップ・オブ・ザ・姫！,,633.0,696.0,570.0,506.0,443.0,Late,1,Top Gear
evo,Tempestuous Attack,怒涛の出陣,,633.0,696.0,570.0,506.0,443.0,Long,1,Overwhelming Pressure
evo,Tempestuous Speed,怒涛のスピード,,633.0,696.0,570.0,506.0,443.0,Pace,1,Speed Star
evo,Tempestuous Ultra Luck Power!,怒涛の超幸運パワー！,,633.0,696.0,570.0,506.0,443.0,Long,1,Overwhelming Pressure
evo,Tempestuous Pororoca,怒濤のポロロッカ,,633.0,696.0,570.0,506.0,443.0,End,1,Sturm und Drang
evo,Lucky Mad Rush!,怒涛のラッキー大猛進！,,633.0,696.0,570.0,506.0,443.0,Long,1,Overwhelming Pressure
evo,"Sheepy, Go!",飛び出せSheepy!,,633.0,696.0,570.0,506.0,443.0,Pace,1,Breakaway!
evo,Feast of Tomakomai,苫小牧グルメで舌鼓！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Trionfo,トライアンフ,,633.0,696.0,570.0,506.0,443.0,Late,1,Dignified
evo,Trick & Treat,トリック＆トリート,,633.0,,,,,,1,Tantalizing Trick
evo,Just Do It!,とりまやったれ～！,,633.0,696.0,570.0,506.0,443.0,Mile,1,Reckless
evo,Ahead of the Trend☆,トレンド先取り,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Trend Planner,トレンドプランナー,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Race Planner
evo,Mud Demon Lord,泥んこ魔王様,,586.0,,,,,Dirt,1,Mud Master
evo,Shooting Star's Trail,流れ星の軌跡,,633.0,766.0,513.0,405.0,310.0,Mile/Pace,1,Speed Star
evo,Beach Cutey Umamusume,渚の激マブウマ娘,,633.0,766.0,513.0,405.0,310.0,Mile/Front,1,Restless
evo,Summer Star,夏の名優,,633.0,696.0,570.0,506.0,443.0,Long,1,Headliner
evo,Solitary Getaway,逃げっ切りの1人旅,,633.0,696.0,570.0,506.0,443.0,Front,1,Untouchable Shadow
evo,Run~Away~♪,逃げろ～♪,,633.0,696.0,570.0,506.0,443.0,Front,1,Escape Artist
evo,Recognition: Trending!,認知度、急上昇！,,394.0,433.0,355.0,315.0,276.0,Pace,1,All-Out Effort
evo,Drawing a Neon Trail,ネオンの尾を引いて,,758.0,917.0,614.0,485.0,372.0,Long/Pace,1,Ahead of the Game
evo,Hot-blooded Riding!,熱血進化ライディング！,,633.0,696.0,570.0,506.0,443.0,Late,1,On Your Left!
evo,Passionate Engagement!,熱烈エンゲージ！,,633.0,696.0,570.0,506.0,443.0,End,1,Daring Strike
evo,Sharpshooting!,狙い撃ちデス！,,633.0,696.0,570.0,506.0,443.0,Mile,1,Changing Gears
evo,Aim for the Front and Center!,狙うは最前ドセンへの道！,,519.0,571.0,467.0,415.0,363.0,Medium,1,Lead the Charge!
evo,Noise Cancellation,ノイズキャンセリング,,586.0,645.0,527.0,469.0,410.0,Long,1,Stamina Siphon
evo,Nox Lumina,ノクス・ルミナ,,633.0,766.0,513.0,405.0,310.0,Medium/End,1,Unrivaled Wits
evo,Get Those Vibes Up!,ノってこ！,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,On Your Left!
evo,Hop On ☆ Hype Train,乗っとけ☆ぶち上げペース,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Straight Heart
evo,Rising Condor,昇りコンドル,,633.0,696.0,570.0,506.0,443.0,Late,1,Rising Dragon
evo,Non-stop Cheer,ノンストップエール,,461.0,,,,,,1,No Stopping Me!
evo,Non-stop Princess,ノンストッププリンセス,,461.0,,,,,,1,No Stopping Me!
evo,Perfect Tune,パーフェクトチューン,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Perfect Boot,パーフェクトブート,,461.0,,,,,,1,Concentration
evo,Pearl-style Dance Battle,パール流ダンスバトル,,394.0,433.0,355.0,315.0,276.0,Sprint/Mile,1,Big-Sisterly
evo,High Society Mentality!,ハイソ・メンタリティ！,,633.0,696.0,570.0,506.0,443.0,Late,1,Dauntless
evo,Until Only Ashes Remain,灰と化すまで,,633.0,696.0,570.0,506.0,443.0,Mile,1,Ardour
evo,The Ashen Monster,灰の怪物,,633.0,766.0,513.0,405.0,310.0,Mile/Pace,1,Monster
evo,Bakushin Sprint!,バクシン的スプリント！,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Turbo Sprint
evo,Bakushin Lead!,バクシン的リード！,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Staggering Lead
evo,Bakushin! Bakushin! Bakushiiin!,驀進！爆進！バクシーン！,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Lightning Flash
evo,爆走猛姫✩急転直下！！,,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Supreme Downhiller
evo,Blast Flash,爆風一閃！,,633.0,696.0,570.0,506.0,443.0,Long,1,Blast Forward
evo,Fanservice For You☆,爆レスあげちゃう☆,,758.0,834.0,682.0,606.0,531.0,Front,1,Call & Response
evo,ハジける風雲児,,,633.0,696.0,570.0,506.0,443.0,Pace,1,ハジける闘志
evo,Waveriding Finale,波上のラストトリック,,633.0,766.0,513.0,405.0,310.0,Medium/Late,1,Moment of Opportunity
